what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1298525215244
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.textStart",1298525216702
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298525226186
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525239081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525266014
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1298525269562
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298525329811
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298525336989
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298525706436
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525712962
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525718958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298525726672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525730994
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525875738
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525889307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525891262
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525898721
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298525907295
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298525911256
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298525958372
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298525965489
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526014033
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526014507
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526015891
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526047906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526061016
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526107032
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526116045
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526122864
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526142299
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526146532
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298526155435
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526158147
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526193124
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526198340
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526211096
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298526215467
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1298526216917
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298526220810
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298526221688
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526227008
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526245203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1298526293540
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298526297083
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298526302965
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526310163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526314798
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298526333175
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526353652
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526374625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526404704
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526408739
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526452693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526463004
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298526463617
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1298526468905
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298526471308
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1298526472682
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1298526475492
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526480155
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526511253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526525611
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526558107
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1298526568309
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526573809
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526612906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1298526614821
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1298526617408
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298526618588
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1298526630035
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526650677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1298526660800
