what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.jst.web.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.web.ui",1298172539351
started,bundle,org.jboss.tools.jst.web.verification,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.web.verification",1298172539351
started,bundle,org.jboss.tools.seam.core,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.core",1298172539352
started,bundle,org.jboss.tools.seam.pages.xml,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.pages.xml",1298172539364
started,bundle,org.jboss.tools.seam.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.ui",1298172539368
started,bundle,org.jboss.tools.seam.xml,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.xml",1298172539379
started,bundle,org.jboss.tools.smooks.ui,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.smooks.ui",1298172539379
started,bundle,org.jboss.tools.struts,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts",1298172539391
started,bundle,org.jboss.tools.struts.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts.ui",1298172539391
started,bundle,org.jboss.tools.struts.verification,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts.verification",1298172539392
started,bundle,org.jboss.tools.vpe,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe",1298172539392
started,bundle,org.jboss.tools.vpe.xulrunner,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.xulrunner",1298172539393
started,bundle,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse",1298172539420
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1298172539420
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1298172539421
os,sysinfo,,,"linux",1298172539432
arch,sysinfo,,,"x86",1298172539432
ws,sysinfo,,,"gtk",1298172539432
locale,sysinfo,,,"en_US",1298172539432
processors,sysinfo,,,"2",1298172539432
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1298172539432
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1298172539432
java.specification.name,sysinfo,,,"Java Platform API Specification",1298172539432
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1298172539432
java.specification.version,sysinfo,,,"1.6",1298172539432
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1298172539432
java.version,sysinfo,,,"1.6.0_20",1298172539432
java.vm.info,sysinfo,,,"mixed mode, sharing",1298172539432
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1298172539432
