what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297807513524
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807515271
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807550440
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297807553621
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297807557250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807561285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807646928
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297807647002
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807651740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807663431
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807682923
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807685389
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807699055
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807757924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807766307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807781103
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1297807817164
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297807830172
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297807834565
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297807836603
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297808864654
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297808864701
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297808866770
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297808985662
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1297808985754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297808989108
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297809893160
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297809893199
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297809899867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297809951792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1297810000594
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297810001131
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297810002315
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1297810007578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297810009511
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297810010254
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810065639
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810142058
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810146612
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810161723
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297810166319
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297810169762
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297810182504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810184717
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810237602
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297810237677
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810241920
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810287212
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297810289904
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1297810337898
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297810364310
started,bundle,org.jboss.tools.cdi.text.ext,1.0.0.v201003050540R-H56-GA,"org.jboss.tools.cdi.text.ext",1297810369795
error,log,,,"No message",1297810369823
started,bundle,org.jboss.tools.seam.text.ext,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.text.ext",1297810369877
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1297810370023
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297810371295
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297810408695
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810419396
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810439498
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810450918
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810453753
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810497190
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810498744
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810509239
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1297810512979
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1297810512980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810513017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810517549
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810543357
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297810545329
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297810549970
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810553517
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810566382
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297810570732
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297810589175
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297810592549
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810596265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810606530
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810608483
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297810958440
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297810959830
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811006350
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811019527
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297811020535
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811034373
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811133477
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811141836
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811149251
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297811150343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811156719
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811161574
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297811162445
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297811178565
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297811183850
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1297811188373
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297811190449
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811191953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811216506
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297811218212
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811221971
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811510487
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297811510551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811513988
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811673193
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297811687262
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811689900
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811713564
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297811715443
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1297811723954
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1297811727298
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297811729664
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1297811733378
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1297811733889
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297811735758
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297811737289
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1297811739993
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297811740451
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297811740728
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1297811743366
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297811743833
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1297811744116
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297811747784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811749221
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811774114
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297811775207
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811777078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811840101
activated,editor,net.sourceforge.texlipse,1.4.0,"net.sourceforge.texlipse.TexEditor",1297811840194
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1297811864144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297811868718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297813086592
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297813089110
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1297813094938
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297813100491
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297813127788
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297813128120
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1297813128259
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1297813128301
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297813130090
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297813130298
