what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.common.el.core,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.el.core",1298523972696
stopped,bundle,org.jboss.tools.common.resref.core,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.resref.core",1298523972697
stopped,bundle,org.jboss.tools.common.verification,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.verification",1298523972697
stopped,bundle,org.jboss.tools.hibernate.xml,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.hibernate.xml",1298523972697
stopped,bundle,org.jboss.tools.common.model,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model",1298523972697
stopped,bundle,org.jboss.tools.common.projecttemplates,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.projecttemplates",1298523972697
stopped,bundle,org.jboss.tools.jbpm.convert,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.jbpm.convert",1298523972697
stopped,bundle,org.jboss.tools.jst.firstrun,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.firstrun",1298523972703
stopped,bundle,org.jboss.tools.vpe.xulrunner,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.xulrunner",1298523972703
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1298523972703
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1298523972703
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.xmlrpc",1298523972705
stopped,bundle,org.jboss.tools.common,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common",1298523972705
stopped,bundle,org.jboss.tools.flow.jpdl4.multipage,4.3.0.v201003041939,"org.jboss.tools.flow.jpdl4.multipage",1298523972705
stopped,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1298523972705
